wall_time_ns,monotonic_time_ns,interface,rx_bytes,rx_packets,rx_errors,rx_dropped,rx_missed_errors,tx_bytes,tx_packets,tx_errors,tx_dropped,collisions
1786699698978229029,4555904384595,enp3s0,99726362765,76484061,0,0,0,100669864,617484,0,0,0
1786699699979129845,4556905285518,enp3s0,99768034637,76516000,0,0,0,100684526,617614,0,0,0
1786699700979932207,4557906087541,enp3s0,99809036223,76547411,0,0,0,100696042,617712,0,0,0
1786699701980633338,4558906788618,enp3s0,99850355729,76579021,0,0,0,100706910,617810,0,0,0
1786699702981476754,4559907632100,enp3s0,99891762423,76610688,0,0,0,100718308,617913,0,0,0
1786699703982279150,4560908434579,enp3s0,99932672509,76642145,0,0,0,100751662,618220,0,0,0
1786699704983063224,4561909218545,enp3s0,99975108093,76674662,0,0,0,100768998,618358,0,0,0
1786699705983838403,4562909993832,enp3s0,100016601005,76706637,0,0,0,100791506,618558,0,0,0
1786699706984634549,4563910790012,enp3s0,100058224455,76738621,0,0,0,100811594,618736,0,0,0
1786699707985337179,4564911492479,enp3s0,100098483207,76769582,0,0,0,100826482,618869,0,0,0
1786699708986148420,4565912304001,enp3s0,100139328939,76800840,0,0,0,100837728,618964,0,0,0
1786699709987165028,4566913320583,enp3s0,100181290215,76832881,0,0,0,100848490,619061,0,0,0
1786699710988132226,4567914287857,enp3s0,100222341515,76864296,0,0,0,100860206,619167,0,0,0
1786699711989056588,4568915212085,enp3s0,100264940217,76896900,0,0,0,100885284,619399,0,0,0
1786699712989935890,4569916091526,enp3s0,100306707141,76928883,0,0,0,100902196,619533,0,0,0
1786699713990871606,4570917027001,enp3s0,100348232057,76960889,0,0,0,100926294,619748,0,0,0
1786699714991753027,4571917908473,enp3s0,100391041485,76993669,0,0,0,100946700,619929,0,0,0
1786699715992674982,4572918830548,enp3s0,100432315553,77025240,0,0,0,100961302,620058,0,0,0
1786699716993627941,4573919785012,enp3s0,100475298311,77057989,0,0,0,100972972,620157,0,0,0
1786699717994562186,4574920717484,enp3s0,100516418959,77089359,0,0,0,100983416,620251,0,0,0
1786699718995533290,4575921688813,enp3s0,100558848113,77121661,0,0,0,100995238,620358,0,0,0
1786699719996453222,4576922608706,enp3s0,100599958673,77153066,0,0,0,101020150,620588,0,0,0
1786699720997272688,4577923429213,enp3s0,100641767257,77185035,0,0,0,101037160,620723,0,0,0
1786699721998072710,4578924228410,enp3s0,100683452847,77217194,0,0,0,101060598,620928,0,0,0
1786699722998838521,4579924994084,enp3s0,100725586589,77249364,0,0,0,101079128,621095,0,0,0
1786699723999701172,4580925856607,enp3s0,100766627289,77280782,0,0,0,101093130,621218,0,0,0
1786699725000579356,4581926734860,enp3s0,100808643973,77312826,0,0,0,101104860,621318,0,0,0
1786699726001402632,4582927557798,enp3s0,100850870527,77344983,0,0,0,101114986,621409,0,0,0
1786699727002203653,4583928358969,enp3s0,100892005909,77376395,0,0,0,101127126,621519,0,0,0
1786699728003004895,4584929160105,enp3s0,100933877251,77408365,0,0,0,101151606,621745,0,0,0
1786699729003793700,4585929949375,enp3s0,100974576297,77439546,0,0,0,101168730,621881,0,0,0
1786699730004635186,4586930790439,enp3s0,101017066047,77472283,0,0,0,101192062,622085,0,0,0
1786699731005400946,4587931556707,enp3s0,101058540893,77503974,0,0,0,101210486,622251,0,0,0
1786699732006283623,4588932439196,enp3s0,101099676797,77535504,0,0,0,101224770,622377,0,0,0
1786699733007056913,4589933212696,enp3s0,101141543879,77567430,0,0,0,101237620,622488,0,0,0
1786699734007840726,4590933997120,enp3s0,101182284317,77598529,0,0,0,101249442,622595,0,0,0
1786699735008786561,4591934943155,enp3s0,101224512133,77630746,0,0,0,101261256,622702,0,0,0
1786699736009581707,4592935737160,enp3s0,101265124535,77661881,0,0,0,101286274,622933,0,0,0
1786699737010380520,4593936535793,enp3s0,101307110383,77693931,0,0,0,101303610,623071,0,0,0
1786699738011178454,4594937334100,enp3s0,101347833269,77725449,0,0,0,101328320,623288,0,0,0
1786699739012023783,4595938179083,enp3s0,101389008213,77756849,0,0,0,101346850,623455,0,0,0
1786699740012802509,4596938958103,enp3s0,101431879255,77789646,0,0,0,101362360,623586,0,0,0
1786699741013520361,4597939676100,enp3s0,101473138021,77821067,0,0,0,101372380,623676,0,0,0
1786699742014260187,4598940415665,enp3s0,101515889633,77853616,0,0,0,101383724,623779,0,0,0
1786699743015244281,4599941399666,enp3s0,101557047577,77885011,0,0,0,101396500,623895,0,0,0
1786699744016213875,4600942369555,enp3s0,101598039487,77916460,0,0,0,101422320,624134,0,0,0
1786699745017137612,4601943292887,enp3s0,101640176441,77948579,0,0,0,101439550,624271,0,0,0
1786699746018067035,4602944222611,enp3s0,101681975923,77980811,0,0,0,101461822,624465,0,0,0
1786699747018961908,4603945117319,enp3s0,101722544881,78011825,0,0,0,101480988,624638,0,0,0
1786699748019879536,4604946035120,enp3s0,101764550281,78043995,0,0,0,101496290,624767,0,0,0
1786699749020875146,4605947031627,enp3s0,101805212539,78075060,0,0,0,101507324,624867,0,0,0
1786699750021811044,4606947966307,enp3s0,101846978847,78106863,0,0,0,101519304,624976,0,0,0
1786699751022555277,4607948710894,enp3s0,101888987315,78138893,0,0,0,101531868,625090,0,0,0
1786699752023384501,4608949540052,enp3s0,101930469747,78170704,0,0,0,101556568,625318,0,0,0
1786699753024140450,4609950296123,enp3s0,101971485523,78202019,0,0,0,101575070,625467,0,0,0
1786699754025115919,4610951271702,enp3s0,102014302457,78235002,0,0,0,101598190,625669,0,0,0
1786699755026045168,4611952200646,enp3s0,102056576925,78267260,0,0,0,101617250,625841,0,0,0
1786699756026973413,4612953128875,enp3s0,102098661757,78299461,0,0,0,101632124,625966,0,0,0
1786699757027878481,4613954033957,enp3s0,102139439617,78330591,0,0,0,101642772,626062,0,0,0
1786699758028794306,4614954950130,enp3s0,102180499819,78361922,0,0,0,101653018,626155,0,0,0
1786699759029728967,4615955884432,enp3s0,102221261221,78393020,0,0,0,101665476,626268,0,0,0
1786699760030613022,4616956768513,enp3s0,102263570823,78425412,0,0,0,101689540,626490,0,0,0
1786699761031395346,4617957551018,enp3s0,102305595869,78457478,0,0,0,101707464,626630,0,0,0
1786699762032178040,4618958333626,enp3s0,102346951483,78489420,0,0,0,101730114,626831,0,0,0
1786699763032865408,4619959020533,enp3s0,102388876735,78521424,0,0,0,101749386,627005,0,0,0
1786699764033545130,4620959700275,enp3s0,102430163979,78553060,0,0,0,101764252,627130,0,0,0
1786699765034264121,4621960419608,enp3s0,102471070507,78584296,0,0,0,101775014,627227,0,0,0
1786699766034999192,4622961154415,enp3s0,102512713507,78616899,0,0,0,101918802,628265,0,0,0
1786699767035697955,4623961853067,enp3s0,102554828179,78648994,0,0,0,101934420,628394,0,0,0
1786699768036491915,4624962647058,enp3s0,102597153633,78681400,0,0,0,101959468,628622,0,0,0
1786699769037323219,4625963478554,enp3s0,102638716593,78713095,0,0,0,101976244,628758,0,0,0
1786699770038119493,4626964274659,enp3s0,102679982243,78744989,0,0,0,101999300,628956,0,0,0
1786699771038946123,4627965101277,enp3s0,102721489887,78776664,0,0,0,102017482,629123,0,0,0
1786699772039753050,4628965908141,enp3s0,102763516341,78808827,0,0,0,102032866,629253,0,0,0
1786699773040522094,4629966677448,enp3s0,102804803115,78840441,0,0,0,102043946,629353,0,0,0
1786699774041214870,4630967370081,enp3s0,102846685783,78872357,0,0,0,102054178,629445,0,0,0
1786699775042000322,4631968157040,enp3s0,102888710055,78904410,0,0,0,102067120,629563,0,0,0
1786699776042695499,4632968850843,enp3s0,102931175955,78936914,0,0,0,102093022,629799,0,0,0
1786699777043540075,4633969695347,enp3s0,102970273895,78966802,0,0,0,102111176,629948,0,0,0
1786699778044275706,4634970431264,enp3s0,103009320253,78996696,0,0,0,102132536,630130,0,0,0
1786699779045002358,4635971157587,enp3s0,103052175223,79029104,0,0,0,102150286,630293,0,0,0
1786699780045767479,4636971922724,enp3s0,103094851805,79061471,0,0,0,102164418,630411,0,0,0
1786699781046542509,4637972697682,enp3s0,103127953861,79086920,0,0,0,102174650,630503,0,0,0
1786699782047248380,4638973403794,enp3s0,103146428231,79101724,0,0,0,102184246,630589,0,0,0
1786699783047941702,4639974097177,enp3s0,103167481703,79118398,0,0,0,102205684,630722,0,0,0
1786699784048755400,4640974911148,enp3s0,103190042165,79136312,0,0,0,102238664,630923,0,0,0
1786699785049816711,4641975972341,enp3s0,103207122219,79150134,0,0,0,102265326,631050,0,0,0
1786699786050872484,4642977027991,enp3s0,103225050581,79164920,0,0,0,102298252,631239,0,0,0
1786699787051641835,4643977797112,enp3s0,103242583473,79179082,0,0,0,102325930,631404,0,0,0
1786699788052434698,4644978589825,enp3s0,103259893405,79193170,0,0,0,102350478,631518,0,0,0
1786699789053171587,4645979327017,enp3s0,103277503791,79207354,0,0,0,102371186,631607,0,0,0
1786699790053983482,4646980138588,enp3s0,103294953083,79221416,0,0,0,102391622,631693,0,0,0
1786699791054747673,4647980904007,enp3s0,103310771827,79234310,0,0,0,102416722,631823,0,0,0
1786699792055650590,4648981806916,enp3s0,103329867293,79249716,0,0,0,102449642,632023,0,0,0
1786699793056448594,4649982603971,enp3s0,103346310557,79263940,0,0,0,102568236,632758,0,0,0
1786699794057226325,4650983381986,enp3s0,103363457493,79278447,0,0,0,102637416,633274,0,0,0
1786699795058078721,4651984233969,enp3s0,103381047455,79293752,0,0,0,102791716,634348,0,0,0
1786699796058869263,4652985024625,enp3s0,103400208117,79309242,0,0,0,102832746,634617,0,0,0
1786699797059644946,4653985800270,enp3s0,103414757773,79322254,0,0,0,103002142,635827,0,0,0
1786699798060395349,4654986550725,enp3s0,103435390611,79338672,0,0,0,103040776,636082,0,0,0
1786699799061185270,4655987340568,enp3s0,103452916233,79353898,0,0,0,103193640,637130,0,0,0
1786699800062005289,4656988160600,enp3s0,103470500101,79368225,0,0,0,103230276,637365,0,0,0
1786699801062812172,4657988968877,enp3s0,103486506021,79382309,0,0,0,103385308,638443,0,0,0
1786699802063610652,4658989766173,enp3s0,103504094943,79396869,0,0,0,103418244,638635,0,0,0
1786699803064437540,4659990592807,enp3s0,103520661549,79411404,0,0,0,103605210,640004,0,0,0
1786699804065177866,4660991334648,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699805066011498,4661992168080,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699806066814217,4662992970895,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699807067634036,4663993789231,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699808068464010,4664994619319,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699809069249824,4665995405479,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699810070112169,4666996267584,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699811070930898,4667997086161,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699812071749959,4668997905571,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699813072515166,4669998670389,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699814073380310,4670999535585,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699815074185788,4672000341186,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699816074976750,4673001132190,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699817075773135,4674001928177,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699818076585246,4675002740427,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699819077530125,4676003685558,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699820078429145,4677004584202,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699821079240916,4678005396169,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699822080052554,4679006207891,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699823080870721,4680007026210,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699824081675733,4681007831589,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699825082562796,4682008717995,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699826083362465,4683009517787,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699827084185758,4684010341028,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699828085040954,4685011196471,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699829086026960,4686012182535,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699830086974888,4687013130466,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699831087939688,4688014095319,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699832088873912,4689015029282,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699833089821771,4690015977613,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699834090774702,4691016930280,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699835091711874,4692017867895,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699836092662451,4693018818167,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699837093632633,4694019788244,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699838094588369,4695020744232,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699839095566059,4696021721365,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699840096590832,4697022746558,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699841097551495,4698023706836,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699842098515030,4699024670697,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699843099503177,4700025658617,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699844100370274,4701026525675,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699845101265470,4702027420893,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699846102053776,4703028209018,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699847102839098,4704028994284,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699848103626992,4705029782433,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699849104414066,4706030569474,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699850105391094,4707031546773,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699851106417132,4708032574219,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699852107354164,4709033509678,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699853108316129,4710034471615,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699854109271744,4711035427413,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699855110250323,4712036405538,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699856111208914,4713037364818,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699857112226098,4714038381631,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699858113227542,4715039382860,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699859114180120,4716040335864,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699860115139873,4717041295245,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699861115924340,4718042079959,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699862116710169,4719042865374,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699863117494450,4720043649865,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699864118308610,4721044464104,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699865119342815,4722045498355,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699866120298179,4723046454170,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699867121342258,4724047498019,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699868122419579,4725048575358,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699869123432617,4726049588427,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699870124278733,4727050434026,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699871125264452,4728051419829,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699872126075751,4729052231385,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699873126841742,4730052997306,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699874127623846,4731053779107,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699875128468689,4732054624148,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699876129261543,4733055416828,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699877130058040,4734056213521,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699878130868685,4735057024295,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699879131879918,4736058035555,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699880132873458,4737059028977,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699881133830999,4738059986612,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699882134774144,4739060929811,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699883135627268,4740061782691,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699884136421974,4741062577477,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699885137268236,4742063423694,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699886138105033,4743064260679,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699887138935387,4744065090881,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699888139719949,4745065876478,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699889140534506,4746066689705,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699890141314781,4747067470296,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699891142131838,4748068287131,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699892142889551,4749069046182,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699893143661254,4750069816585,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699894144446432,4751070601749,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699895145250413,4752071405567,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699896146042641,4753072197731,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699897146815799,4754072971228,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699898147632702,4755073788118,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699899148451500,4756074607316,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699900149467762,4757075623288,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699901150412642,4758076568100,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699902151247577,4759077402764,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699903152050866,4760078206353,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699904152861088,4761079016404,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699905153658996,4762079814436,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699906154496053,4763080652418,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699907155284316,4764081439728,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699908156151202,4765082306870,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699909157056939,4766083212568,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699910158083568,4767084239166,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699911159047771,4768085203198,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699912159990928,4769086146286,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699913160959181,4770087114741,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699914161875052,4771088031041,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699915162822414,4772088977746,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699916163805412,4773089960920,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699917164783663,4774090939448,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699918165729746,4775091885202,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699919167205392,4776093361072,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699920168300127,4777094455983,enp3s0,103523180463,79413346,0,0,0,103612308,640017,0,0,0
1786699921169268631,4778095424549,enp3s0,103523180463,79413346,0,0,0,103612855,640020,0,0,0
1786699922170247728,4779096403575,enp3s0,103523180463,79413346,0,0,0,103612941,640021,0,0,0
1786699923171233050,4780097388823,enp3s0,103523180463,79413346,0,0,0,103612941,640021,0,0,0
1786699924172251757,4781098407372,enp3s0,103523180463,79413346,0,0,0,103613051,640022,0,0,0
1786699925173211744,4782099367570,enp3s0,103523180463,79413346,0,0,0,103613358,640024,0,0,0
1786699926174211878,4783100367814,enp3s0,103523180463,79413346,0,0,0,103613747,640026,0,0,0
1786699927175136309,4784101291998,enp3s0,103523180463,79413346,0,0,0,103613747,640026,0,0,0
1786699928175980703,4785102136874,enp3s0,103523180463,79413346,0,0,0,103613854,640027,0,0,0
1786699929176874290,4786103029968,enp3s0,103523180463,79413346,0,0,0,103613854,640027,0,0,0
1786699930177753129,4787103908694,enp3s0,103523180463,79413346,0,0,0,103614181,640028,0,0,0
1786699931178833728,4788104989256,enp3s0,103523180463,79413346,0,0,0,103614181,640028,0,0,0
1786699932179828453,4789105984132,enp3s0,103523180463,79413346,0,0,0,103614181,640028,0,0,0
1786699933180862449,4790107018074,enp3s0,103523180463,79413346,0,0,0,103614181,640028,0,0,0
1786699934181870348,4791108025989,enp3s0,103523180463,79413346,0,0,0,103614181,640028,0,0,0
1786699935182721115,4792108876593,enp3s0,103523180463,79413346,0,0,0,103614181,640028,0,0,0
1786699936183534176,4793109689609,enp3s0,103523180463,79413346,0,0,0,103614181,640028,0,0,0
1786699937184377837,4794110533340,enp3s0,103523180463,79413346,0,0,0,103614181,640028,0,0,0
1786699938185170082,4795111325206,enp3s0,103523180463,79413346,0,0,0,103614181,640028,0,0,0
1786699939185961911,4796112117351,enp3s0,103523180463,79413346,0,0,0,103614728,640031,0,0,0
1786699940186813846,4797112968993,enp3s0,103523180463,79413346,0,0,0,103614814,640032,0,0,0
1786699941187588123,4798113743277,enp3s0,103523180463,79413346,0,0,0,103615510,640036,0,0,0
1786699942188353402,4799114508629,enp3s0,103523180463,79413346,0,0,0,103615727,640038,0,0,0
1786699943189137556,4800115292722,enp3s0,103523180463,79413346,0,0,0,103616054,640039,0,0,0
1786699944189864736,4801116019987,enp3s0,103523180463,79413346,0,0,0,103616251,640040,0,0,0
1786699945190629888,4802116785004,enp3s0,103523180463,79413346,0,0,0,103616313,640041,0,0,0
1786699946191396373,4803117551586,enp3s0,103523180463,79413346,0,0,0,103616420,640042,0,0,0
1786699947192163665,4804118319030,enp3s0,103523180463,79413346,0,0,0,103616420,640042,0,0,0
1786699948192973369,4805119128924,enp3s0,103523180463,79413346,0,0,0,103616747,640043,0,0,0
1786699949193803486,4806119959679,enp3s0,103523180463,79413346,0,0,0,103616747,640043,0,0,0
1786699950194599995,4807120755678,enp3s0,103523180463,79413346,0,0,0,103616747,640043,0,0,0
1786699951195614148,4808121769574,enp3s0,103523180463,79413346,0,0,0,103616747,640043,0,0,0
1786699952196381917,4809122537081,enp3s0,103523180463,79413346,0,0,0,103616747,640043,0,0,0
1786699953197198430,4810123353760,enp3s0,103523180463,79413346,0,0,0,103617029,640046,0,0,0
1786699954198048601,4811124203997,enp3s0,103523180463,79413346,0,0,0,103617136,640047,0,0,0
1786699955198852837,4812125008193,enp3s0,103523180463,79413346,0,0,0,103617136,640047,0,0,0
1786699956199685685,4813125841138,enp3s0,103523180463,79413346,0,0,0,103617136,640047,0,0,0
1786699957200568885,4814126724544,enp3s0,103523181959,79413351,0,0,0,103619645,640065,0,0,0
1786699958201556065,4815127711672,enp3s0,103523181959,79413351,0,0,0,103619960,640067,0,0,0
1786699959202481255,4816128636516,enp3s0,103523182090,79413352,0,0,0,103620677,640073,0,0,0
1786699960203274485,4817129429687,enp3s0,103523182090,79413352,0,0,0,103622568,640078,0,0,0
1786699961204062345,4818130217584,enp3s0,103523182090,79413352,0,0,0,103622856,640080,0,0,0
1786699962204864914,4819131020234,enp3s0,103523182218,79413353,0,0,0,103626650,640109,0,0,0
1786699963205696457,4820131852055,enp3s0,103523182218,79413353,0,0,0,103628412,640122,0,0,0
1786699964206584206,4821132741298,enp3s0,103523182218,79413353,0,0,0,103631022,640140,0,0,0
1786699965207366532,4822133521921,enp3s0,103523182218,79413353,0,0,0,103632986,640156,0,0,0
1786699966208168448,4823134323618,enp3s0,103523182218,79413353,0,0,0,103634808,640170,0,0,0
1786699967208973903,4824135129507,enp3s0,103523182218,79413353,0,0,0,103636801,640186,0,0,0
1786699968209829487,4825135985014,enp3s0,103523182218,79413353,0,0,0,103638953,640198,0,0,0
1786699969210677575,4826136832792,enp3s0,103523182335,79413354,0,0,0,103641056,640215,0,0,0
1786699970211469418,4827137624702,enp3s0,103523182335,79413354,0,0,0,103644213,640234,0,0,0
1786699971212281096,4828138436893,enp3s0,103523182335,79413354,0,0,0,103645969,640247,0,0,0
1786699972213144370,4829139299616,enp3s0,103523182335,79413354,0,0,0,103648520,640264,0,0,0
1786699973213953478,4830140109120,enp3s0,103523182335,79413354,0,0,0,103650416,640279,0,0,0
1786699974214879341,4831141035031,enp3s0,103523182335,79413354,0,0,0,103652090,640291,0,0,0
1786699975215869696,4832142025240,enp3s0,103523182335,79413354,0,0,0,103653772,640303,0,0,0
1786699976216671216,4833142826842,enp3s0,103523182437,79413355,0,0,0,103656072,640317,0,0,0
1786699977217681958,4834143837760,enp3s0,103523182437,79413355,0,0,0,103657775,640329,0,0,0
1786699978218821937,4835144977830,enp3s0,103523182437,79413355,0,0,0,103660687,640345,0,0,0
1786699979219711392,4836145866812,enp3s0,103523182437,79413355,0,0,0,103662301,640356,0,0,0
1786699980220520950,4837146676440,enp3s0,103523182437,79413355,0,0,0,103664587,640370,0,0,0
1786699981221500842,4838147657090,enp3s0,103523182437,79413355,0,0,0,103666483,640385,0,0,0
1786699982222616205,4839148771727,enp3s0,103523182437,79413355,0,0,0,103668157,640397,0,0,0
1786699983223698232,4840149853628,enp3s0,103523182497,79413356,0,1,0,103669999,640410,0,0,0
1786699984224630599,4841150786001,enp3s0,103523182497,79413356,0,1,0,103672151,640422,0,0,0
1786699985225591853,4842151747161,enp3s0,103523182497,79413356,0,1,0,103673765,640433,0,0,0
1786699986226527977,4843152683519,enp3s0,103523182497,79413356,0,1,0,103676611,640448,0,0,0
1786699987227475098,4844153630452,enp3s0,103523182497,79413356,0,1,0,103678299,640460,0,0,0
