pc4_record_ns,pc4_record_kst,pc4_db_index,pc4_header_ns,pc4_frame,pc4_uuid_hex,pc4_label_id,pc4_label,pc4_label_probability,pc4_x,pc4_y,pc4_z,pc4_existence_probability,tracker_record_ns,tracker_record_delta_ms,tracker_object_count,tracker_exact_uuid_match,tracker_nearest_xy_distance_m,tracker_nearest_uuid_hex,tracker_nearest_label_id,tracker_nearest_label,tracker_nearest_x,tracker_nearest_y,tracker_nearest_z,canonical_record_ns,canonical_record_delta_ms,canonical_object_count,canonical_exact_uuid_match,canonical_nearest_xy_distance_m,canonical_nearest_uuid_hex,canonical_nearest_label_id,canonical_nearest_label,canonical_nearest_x,canonical_nearest_y,canonical_nearest_z,ego_record_ns,ego_record_delta_ms,ego_x,ego_y,ego_z,ego_pc4_xy_distance_m,velocity_record_ns,velocity_record_delta_ms,vehicle_longitudinal_velocity_mps,control_record_ns,control_record_delta_ms,control_target_velocity_mps,control_target_acceleration_mps2
1786699499728638472,2026-08-14T18:24:59.728638+09:00,9,1786699499669818466,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.70386041738077,-125.29077355890628,-15.529597764234852,0.9035760760307312,1786699499756689236,28.050764,12,False,3.370583381800355,794dfb3ba3bc3d57845900a7606f9278,0,UNKNOWN,48.35336252511948,-122.87499376924333,-13.643347353827377,1786699499758172353,29.533881,12,False,3.370583381800355,794dfb3ba3bc3d57845900a7606f9278,0,UNKNOWN,48.35336252511948,-122.87499376924333,-13.643347353827377,1786699499729655421,1.016949,-15.509471643232377,-147.96260554958099,-12.57433812390634,69.98726533007559,1786699499726980672,-1.6578,2.1354167461395264,1786699499725840680,-2.797792,0.0,-1.5
1786699499837625308,2026-08-14T18:24:59.837625+09:00,9,1786699499769818468,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.694628501461764,-125.29200289443672,-15.521369081217095,0.8969906568527222,1786699499857154892,19.529584,12,False,3.404890533442966,794dfb3ba3bc3d57845900a7606f9278,0,UNKNOWN,48.34953478650313,-122.82343751900284,-13.643347353827377,1786699499858551430,20.926122,12,False,3.404890533442966,794dfb3ba3bc3d57845900a7606f9278,0,UNKNOWN,48.34953478650313,-122.82343751900284,-13.643347353827377,1786699499839230769,1.605461,-15.597645390224374,-148.15749065362039,-12.57171136123188,70.12486084261208,1786699499846375402,8.750094,2.196180582046509,1786699499846133461,8.508153,0.0,-1.5
1786699499930097868,2026-08-14T18:24:59.930098+09:00,9,1786699499869818469,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.69742399976395,-125.28939096943907,-15.534718973303283,0.8637784123420715,1786699499967768162,37.670294,11,False,3.4491117290091036,794dfb3ba3bc3d57845900a7606f9278,0,UNKNOWN,48.3453220960417,-122.76669630822968,-13.643347353827377,1786699499968886918,38.78905,11,False,3.4491117290091036,794dfb3ba3bc3d57845900a7606f9278,0,UNKNOWN,48.3453220960417,-122.76669630822968,-13.643347353827377,1786699499936905849,6.807981,-15.69797684231735,-148.35562113490303,-12.566047417537531,70.28798067256457,1786699499927058505,-3.039363,2.2135417461395264,1786699499935813324,5.715456,0.0,-1.5
1786699500037336477,2026-08-14T18:25:00.037337+09:00,9,1786699499969818471,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.69253704938815,-125.29027898068213,-15.525920786724512,0.8981194496154785,1786699500064076134,26.739657,12,False,3.4828776846463088,794dfb3ba3bc3d57845900a7606f9278,0,UNKNOWN,48.341876850416774,-122.72029189994046,-13.643347353827377,1786699500064401125,27.064648,12,False,3.4828776846463088,794dfb3ba3bc3d57845900a7606f9278,0,UNKNOWN,48.341876850416774,-122.72029189994046,-13.643347353827377,1786699500037138550,-0.197927,-15.803685837395694,-148.54646720608727,-12.559689450205203,70.4457092304727,1786699500046493581,9.157104,2.2482638359069824,1786699500028411098,-8.925379,0.0,-1.5
1786699500136483581,2026-08-14T18:25:00.136484+09:00,9,1786699500069818472,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.68830943347062,-125.29110133885831,-15.520530782751297,0.8978920578956604,1786699500147158411,10.67483,11,False,3.5173622224299854,794dfb3ba3bc3d57845900a7606f9278,0,UNKNOWN,48.3384302368691,-122.67386906694261,-13.643347353827377,1786699500154959570,18.475989,11,False,3.5173622224299854,794dfb3ba3bc3d57845900a7606f9278,0,UNKNOWN,48.3384302368691,-122.67386906694261,-13.643347353827377,1786699500128050502,-8.433079,-15.926444557335277,-148.74060702827254,-12.555266616491247,70.62156020885874,1786699500146442016,9.958435,2.2916667461395264,1786699500145655086,9.171505,0.0,-1.5
1786699500235648927,2026-08-14T18:25:00.235649+09:00,9,1786699500169818474,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.69282077124668,-125.28838767575668,-15.530681921699326,0.8643012642860413,1786699500258312672,22.663745,11,False,3.5636584088948315,794dfb3ba3bc3d57845900a7606f9278,0,UNKNOWN,48.334204204241,-122.61694814899715,-13.643347353827377,1786699500266310150,30.661223,11,False,3.5636584088948315,794dfb3ba3bc3d57845900a7606f9278,0,UNKNOWN,48.334204204241,-122.61694814899715,-13.643347353827377,1786699500239366798,3.717871,-16.056540400126437,-148.93035891840748,-12.551289542941465,70.81256965415632,1786699500226444774,-9.204153,2.3177082538604736,1786699500239443194,3.794267,0.0,-1.5
1786699500331087456,2026-08-14T18:25:00.331087+09:00,9,1786699500269818475,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.68890023853419,-125.28908859668122,-15.542907846554224,0.8985951542854309,1786699500340278152,9.190696,9,False,17.48785725774194,d0e75ed4f760923ed84fe9c93126c52a,1,CAR,33.71951120529313,-121.06238925728228,-13.204571171421916,1786699500351259082,20.171626,9,False,17.48785725774194,d0e75ed4f760923ed84fe9c93126c52a,1,CAR,33.71951120529313,-121.06238925728228,-13.204571171421916,1786699500331059231,-0.028225,-16.197621169256895,-149.112486727388,-12.544957094820349,71.00254252158197,1786699500326726162,-4.361294,2.34375,1786699500325996349,-5.091107,0.0,-1.5
1786699500424076647,2026-08-14T18:25:00.424077+09:00,9,1786699500369818477,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.8182259262826,-125.27664315083769,-15.62043789091749,0.39741209149360657,1786699500424062910,-0.013737,9,False,17.606176343913667,d0e75ed4f760923ed84fe9c93126c52a,1,CAR,33.71910674842369,-121.08169752611704,-13.204571171421916,1786699500424828991,0.752344,9,False,17.606176343913667,d0e75ed4f760923ed84fe9c93126c52a,1,CAR,33.71910674842369,-121.08169752611704,-13.204571171421916,1786699500424040437,-0.03621,-16.353122583790736,-149.28895801716305,-12.539757902504206,71.33429277634482,1786699500426820776,2.744129,2.378472328186035,1786699500418666065,-5.410582,0.0,-1.5
1786699500520319533,2026-08-14T18:25:00.520319+09:00,9,1786699500469818478,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.78493056947951,-125.28061860123739,-15.590648413175053,0.905008852481842,1786699500541087288,20.767755,8,False,17.569538066366214,d0e75ed4f760923ed84fe9c93126c52a,1,CAR,33.718608865905786,-121.10577352918745,-13.204571171421916,1786699500548291735,27.972202,8,False,17.569538066366214,d0e75ed4f760923ed84fe9c93126c52a,1,CAR,33.718608865905786,-121.10577352918745,-13.204571171421916,1786699500519208538,-1.110995,-16.514698310090264,-149.46127082772645,-12.53771331356221,71.51184509874034,1786699500526547382,6.227849,2.430555582046509,1786699500506154551,-14.164982,0.0,-1.5
1786699500589536524,2026-08-14T18:25:00.589536+09:00,9,1786699500569818480,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.77118745688824,-125.28219464518733,-15.563871696226116,0.8751547932624817,1786699500590619911,1.083387,7,False,39.731196798678226,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.636008755999011,-118.4261179897841,-12.5827113504607,1786699500590933679,1.397155,7,False,39.731196798678226,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.636008755999011,-118.4261179897841,-12.5827113504607,1786699500589725091,0.188567,-16.690238715390805,-149.62909957978366,-12.536076561325654,71.72040017381475,1786699500586535053,-3.001471,2.4479167461395264,1786699500595495478,5.958954,0.0,-1.5
1786699500732035815,2026-08-14T18:25:00.732036+09:00,9,1786699500669818481,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.75083593319713,-125.28444294464143,-15.552116651623296,0.883756697177887,1786699500740335597,8.299782,7,False,39.70731841476241,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.636091193377437,-118.45012661964755,-12.5827113504607,1786699500743363840,11.328025,7,False,39.70731841476241,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.636091193377437,-118.45012661964755,-12.5827113504607,1786699500734694836,2.659021,-16.881760195324244,-149.79500165888476,-12.534121344937681,71.93702487292656,1786699500726586067,-5.449748,2.491319417953491,1786699500746764806,14.728991,0.0,-1.5
1786699500821987252,2026-08-14T18:25:00.821987+09:00,9,1786699500769818483,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.751568873702965,-125.28438036155914,-15.552116651623296,0.883756697177887,1786699500796005564,-25.981688,8,False,39.74080565666489,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.63416593248708,-118.27293105522004,-12.5560459591622,1786699500802554021,-19.433231,8,False,39.74080565666489,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.63416593248708,-118.27293105522004,-12.5560459591622,1786699500821445504,-0.541748,-17.072197985675224,-149.9438799933537,-12.532220204520117,72.16754307225489,1786699500826591193,4.603941,2.5260417461395264,1786699500836162904,14.175652,0.0,-1.5
1786699500933699520,2026-08-14T18:25:00.933700+09:00,9,1786699500869818484,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.73469577480588,-125.2856445995167,-15.529041749480507,0.878876805305481,1786699500921707652,-11.991868,7,False,39.72381849300687,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.634183946858323,-118.27624159655791,-12.5560459591622,1786699500921971314,-11.728206,7,False,39.72381849300687,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.634183946858323,-118.27624159655791,-12.5560459591622,1786699500931958763,-1.740757,-17.27010249796598,-150.08776395828454,-12.523286116627375,72.38644702433572,1786699500926641704,-7.057816,2.569444417953491,1786699500926491759,-7.207761,0.0,-1.5
1786699501005777076,2026-08-14T18:25:01.005777+09:00,9,1786699500969818486,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.730443371609056,-125.28358213891359,-15.541638078998142,0.8613411784172058,1786699500995313045,-10.464031,6,False,39.71866800075283,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.634201743762898,-118.27954913420149,-12.5560459591622,1786699500995723880,-10.053196,6,False,39.71866800075283,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.634201743762898,-118.27954913420149,-12.5560459591622,1786699501005754154,-0.022922,-17.480664788525964,-150.22457146400075,-12.51198770691109,72.6278749857639,1786699501006449714,0.672638,2.6041667461395264,1786699501018037204,12.260128,0.0,-1.5
1786699501127882795,2026-08-14T18:25:01.127883+09:00,9,1786699501069818487,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.72876690366407,-125.28139953604352,-15.552794396270311,0.8642873764038086,1786699501114734174,-13.148621,6,False,39.715898518916106,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.634223257686767,-118.28359614657776,-12.5560459591622,1786699501115652310,-12.230485,6,False,39.715898518916106,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.634223257686767,-118.28359614657776,-12.5560459591622,1786699501127995377,0.112582,-17.703537272633486,-150.35538877701973,-12.4989971733836,72.88130892988889,1786699501127872694,-0.010101,2.664930582046509,1786699501137796236,9.913441,0.0,-1.5
1786699501207203609,2026-08-14T18:25:01.207204+09:00,9,1786699501169818489,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.799636681123296,-125.27251226908378,-15.62950661279945,0.3845653831958771,1786699501197027246,-10.176363,5,False,39.88936384452932,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.631820111924164,-117.71979798064332,-12.550788825311907,1786699501197185764,-10.017845,5,False,39.88936384452932,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.631820111924164,-117.71979798064332,-12.550788825311907,1786699501207555669,0.35206,-17.933619759642887,-150.47659383496406,-12.48713026680736,73.20864886426789,1786699501206740451,-0.463158,2.690972328186035,1786699501196307536,-10.896073,0.0,-1.5
1786699501337081998,2026-08-14T18:25:01.337082+09:00,9,1786699501269818490,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.78705342747189,-125.27356590070917,-15.63183620823968,0.8809676170349121,1786699501296723493,-40.358505,5,False,39.868010495559076,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.632815894203594,-117.76330997548179,-12.566995769406333,1786699501306220308,-30.86169,5,False,39.868010495559076,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.632815894203594,-117.76330997548179,-12.566995769406333,1786699501331050146,-6.031852,-18.173168682275207,-150.59253691060476,-12.474486746414282,73.46129951495267,1786699501346394262,9.312264,2.769097328186035,1786699501345351089,8.269091,0.0,-1.5
1786699501419245220,2026-08-14T18:25:01.419245+09:00,9,1786699501369818492,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.741651538409265,-125.2776575702994,-15.613322934616974,0.8457728624343872,1786699501397699808,-21.545412,5,False,39.8286548857325,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.632468298490519,-117.74150893102471,-12.597110394715795,1786699501407119239,-12.125981,5,False,39.8286548857325,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.632468298490519,-117.74150893102471,-12.597110394715795,1786699501419175435,-0.069785,-18.42148446203541,-150.7024887771783,-12.462142288779015,73.68827195228755,1786699501426419375,7.174155,2.8298611640930176,1786699501405042477,-14.202743,0.0,-1.5
1786699501530710111,2026-08-14T18:25:01.530710+09:00,9,1786699501469818493,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.72387317992221,-125.28074363042413,-15.584228696947177,0.8736759424209595,1786699501498886302,-31.823809,5,False,39.81974304257722,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.63181862518479,-117.70293348063079,-12.597110394715795,1786699501498954048,-31.756063,5,False,39.81974304257722,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.63181862518479,-117.70293348063079,-12.597110394715795,1786699501531542261,0.83215,-18.682054986651536,-150.80398558876783,-12.45466770249255,73.95010983580586,1786699501526488453,-4.221658,2.8645832538604736,1786699501526301759,-4.408352,0.0,-1.5
1786699501631309348,2026-08-14T18:25:01.631309+09:00,9,1786699501569818495,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.7025672186966,-125.28411921946122,-15.570453446473847,0.8875012397766113,1786699501669509804,38.200456,5,False,39.81482928949849,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.63049935227321,-117.62943803775862,-12.597110394715795,1786699501670393728,39.08438,5,False,39.81482928949849,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.63049935227321,-117.62943803775862,-12.597110394715795,1786699501631283228,-0.02612,-18.956509854702848,-150.89771965609728,-12.448479603283788,74.21888941533312,1786699501626507198,-4.80215,2.925347328186035,1786699501645985821,14.676473,0.0,-1.5
1786699501739876874,2026-08-14T18:25:01.739877+09:00,9,1786699501669818496,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.689206599027855,-125.28534882790262,-15.560475408913451,0.8779298067092896,1786699501798853184,58.97631,5,False,39.81126417412749,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.629662320806352,-117.58542961275361,-12.597110394715795,1786699501808774829,68.897955,5,False,39.81126417412749,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.629662320806352,-117.58542961275361,-12.597110394715795,1786699501732399948,-7.476926,-19.22635059653122,-150.9816761421169,-12.435733801860701,74.48816265289892,1786699501746535764,6.65889,3.0208332538604736,1786699501735094699,-4.782175,0.0,-1.5
1786699501831190294,2026-08-14T18:25:01.831190+09:00,9,1786699501769818498,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.67625523839613,-125.2864164007144,-15.569607367874394,0.8801596164703369,1786699501798853184,-32.33711,5,False,39.79876400066111,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.629662320806352,-117.58542961275361,-12.597110394715795,1786699501808774829,-22.415465,5,False,39.79876400066111,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.629662320806352,-117.58542961275361,-12.597110394715795,1786699501832436583,1.246289,-19.51534099301789,-151.05847149951865,-12.427798698822922,74.77338433914609,1786699501826511046,-4.679248,3.055555582046509,1786699501826238174,-4.95212,0.0,-1.5
1786699501932566190,2026-08-14T18:25:01.932566+09:00,9,1786699501869818499,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.667415798988905,-125.28795998561326,-15.557250397698947,0.8949018120765686,1786699501983477393,50.911203,6,False,39.80581882441906,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.628206257040427,-117.51342909157766,-12.597110394715795,1786699501983668733,51.102543,6,False,39.80581882441906,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.628206257040427,-117.51342909157766,-12.597110394715795,1786699501933033827,0.467637,-19.81918427335818,-151.14010920893216,-12.397701379443824,75.07792224897908,1786699501926573030,-5.99316,3.125,1786699501945096212,12.530022,0.0,-1.5
1786699502026035333,2026-08-14T18:25:02.026035+09:00,9,1786699501969818501,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.6609099979415,-125.28929543858648,-15.546221573589017,0.895053505897522,1786699502050204175,24.168842,6,False,39.85467144231674,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.61574006224344,-117.29745331880723,-12.64703928671275,1786699502050261295,24.225962,6,False,39.85467144231674,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.61574006224344,-117.29745331880723,-12.64703928671275,1786699502019514716,-6.520617,-20.12111154384774,-151.20330186047306,-12.39090151460103,75.37658988290659,1786699502026694702,0.659369,3.203125,1786699502035696577,9.661244,0.0,-1.5
1786699502088333110,2026-08-14T18:25:02.088333+09:00,9,1786699502069818502,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.66653862503035,-125.28666887082362,-15.557132456384684,0.8695396780967712,1786699502050204175,-38.128935,6,False,39.85965922493494,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.61574006224344,-117.29745331880723,-12.64703928671275,1786699502050261295,-38.071815,6,False,39.85965922493494,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.61574006224344,-117.29745331880723,-12.64703928671275,1786699502079549559,-8.783551,-20.43357607714109,-151.260315629299,-12.381856081110099,75.69581650656787,1786699502086615969,-1.717141,3.246527671813965,1786699502095816552,7.483442,0.0,-1.5
1786699502231059870,2026-08-14T18:25:02.231060+09:00,9,1786699502169818504,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.6614753755698,-125.28710644864194,-15.557132456384684,0.8695396780967712,1786699502251561752,20.501882,5,False,39.878203606344854,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.61424919943576,-117.18863431996677,-12.664471718430342,1786699502251660479,20.600609,5,False,39.878203606344854,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.61424919943576,-117.18863431996677,-12.664471718430342,1786699502231042541,-0.017329,-20.760854631153954,-151.31435379952254,-12.369677660390943,76.01688515226913,1786699502226643670,-4.4162,3.359375,1786699502245839243,14.779373,0.0,-1.5
1786699502266770725,2026-08-14T18:25:02.266771+09:00,9,1786699502269818505,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.67392779858489,-125.28389335522996,-15.566787992440926,0.8697956800460815,1786699502251561752,-15.208973,5,False,39.88974443534126,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.61424919943576,-117.18863431996677,-12.664471718430342,1786699502251660479,-15.110246,5,False,39.88974443534126,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.61424919943576,-117.18863431996677,-12.664471718430342,1786699502266449893,-0.320832,-21.08734224411337,-151.3635768853782,-12.35358134143066,76.35332193934818,1786699502266621987,-0.148738,3.394097328186035,1786699502277010271,10.239546,0.0,-1.5
1786699502433156946,2026-08-14T18:25:02.433157+09:00,9,1786699502369818507,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.674999124072606,-125.28537020870652,-15.542293571333913,0.8978038430213928,1786699502403653714,-29.503232,5,False,39.90297813769177,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.612665955379113,-117.13786803472122,-12.664471718430342,1786699502403834356,-29.32259,5,False,39.90297813769177,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.612665955379113,-117.13786803472122,-12.664471718430342,1786699502433415465,0.258519,-21.428456216923788,-151.4076370261034,-12.343847077183044,76.68951098938065,1786699502426623798,-6.533148,3.506944417953491,1786699502425694926,-7.46202,0.0,-1.5
1786699502538243763,2026-08-14T18:25:02.538244+09:00,9,1786699502469818508,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.67432839236483,-125.2869716682894,-15.520311181779292,0.8983092904090881,1786699502505815543,-32.42822,6,False,39.913762867732395,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.611190465233653,-117.09064800779994,-12.664471718430342,1786699502505957432,-32.286331,6,False,39.913762867732395,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.611190465233653,-117.09064800779994,-12.664471718430342,1786699502537893437,-0.350326,-21.776977828207354,-151.44883208161062,-12.328393708195215,77.03008966211337,1786699502546637683,8.39392,3.6197917461395264,1786699502545420394,7.176631,0.0,-1.5
1786699502636937999,2026-08-14T18:25:02.636938+09:00,9,1786699502569818510,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.6721059737979,-125.28724364916025,-15.500579239423809,0.8812906742095947,1786699502659941993,23.003994,5,False,39.93700028574375,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.607663056709978,-116.9846361430164,-12.664471718430342,1786699502660236811,23.298812,5,False,39.93700028574375,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.607663056709978,-116.9846361430164,-12.664471718430342,1786699502630994322,-5.943677,-22.13499623604423,-151.48872307013713,-12.307123812774874,77.37823761266648,1786699502646722435,9.784436,3.6892361640930176,1786699502635400907,-1.537092,0.0,-1.5
1786699502722693447,2026-08-14T18:25:02.722693+09:00,9,1786699502669818511,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.67123324341836,-125.28736371128232,-15.495345037453157,0.8813401460647583,1786699502659941993,-62.751454,5,False,39.936171584225924,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.607663056709978,-116.9846361430164,-12.664471718430342,1786699502660236811,-62.456636,5,False,39.936171584225924,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.607663056709978,-116.9846361430164,-12.664471718430342,1786699502722677406,-0.016041,-22.49567906923541,-151.52708963769467,-12.307123812774874,77.72979013261777,1786699502726649802,3.956355,3.758680582046509,1786699502725953005,3.259558,0.0,-1.5
1786699502830800880,2026-08-14T18:25:02.830801+09:00,9,1786699502769818513,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.67734534099266,-125.28537890591316,-15.511338944870893,0.8999906778335571,1786699502862659873,31.858993,5,False,39.96450210134477,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.604353611933195,-116.89116985745356,-12.664471718430342,1786699502862818905,32.018025,5,False,39.96450210134477,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.604353611933195,-116.89116985745356,-12.664471718430342,1786699502831757472,0.956592,-22.879248237948627,-151.56995904062262,-12.288846774160305,78.11178919852951,1786699502826516644,-4.284236,3.8107638359069824,1786699502815982266,-14.818614,0.0,-1.5
1786699502924367480,2026-08-14T18:25:02.924367+09:00,9,1786699502869818514,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.67504602543512,-125.2863998125669,-15.504879912792074,0.8950589299201965,1786699502862659873,-61.707607,5,False,39.962468538238596,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.604353611933195,-116.89116985745356,-12.664471718430342,1786699502862818905,-61.548575,5,False,39.962468538238596,4e676cab3bebe818bebe0d53ea16662e,1,CAR,11.604353611933195,-116.89116985745356,-12.664471718430342,1786699502932794670,8.42719,-23.250371371042736,-151.6130146712543,-12.269276318209934,78.47329473879078,1786699502926640807,2.273327,3.8541667461395264,1786699502936437875,12.070395,0.0,-1.5
1786699503032868153,2026-08-14T18:25:03.032868+09:00,9,1786699502969818516,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.67412628511259,-125.2872604594756,-15.486520257369861,0.8950663208961487,1786699503074502327,41.634174,3,False,47.67493529104521,5e12202dabe691ebb5a27d79efdab164,1,CAR,10.541108773684913,-151.0212916328613,-12.78838474068632,1786699503074566526,41.698373,3,False,47.67493529104521,5e12202dabe691ebb5a27d79efdab164,1,CAR,10.541108773684913,-151.0212916328613,-12.78838474068632,1786699503032659182,-0.208971,-23.631226731824015,-151.65892192065297,-12.253795367337279,78.84636970206375,1786699503026469641,-6.398512,3.8802082538604736,1786699503026022474,-6.845679,0.0,-1.5
1786699503134045496,2026-08-14T18:25:03.134046+09:00,9,1786699503069818517,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.67118569502589,-125.28828809477098,-15.484875947555436,0.8951455354690552,1786699503172598840,38.553344,3,False,47.71437330568516,5e12202dabe691ebb5a27d79efdab164,1,CAR,10.484482466343794,-151.01162970436968,-12.78838474068632,1786699503172609559,38.564063,3,False,47.71437330568516,5e12202dabe691ebb5a27d79efdab164,1,CAR,10.484482466343794,-151.01162970436968,-12.78838474068632,1786699503134686008,0.640512,-24.02430569059588,-151.7045404957096,-12.228575646549958,79.22900241861936,1786699503126501532,-7.543964,3.8802082538604736,1786699503146551528,12.506032,0.0,-1.5
1786699503234828995,2026-08-14T18:25:03.234829+09:00,9,1786699503169818519,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.6784792493223,-125.28546969148694,-15.501867101758773,0.8699547648429871,1786699503275315097,40.486102,3,False,47.77403973010947,5e12202dabe691ebb5a27d79efdab164,1,CAR,10.415193540081253,-150.99979830473492,-12.78838474068632,1786699503275337447,40.508452,3,False,47.77403973010947,5e12202dabe691ebb5a27d79efdab164,1,CAR,10.415193540081253,-150.99979830473492,-12.78838474068632,1786699503236129672,1.300677,-24.410817751413134,-151.7569247323327,-12.22481436083239,79.61871925649253,1786699503227472478,-7.356517,3.897569417953491,1786699503238083345,3.25435,0.0,-1.5
1786699503293631414,2026-08-14T18:25:03.293631+09:00,9,1786699503269818520,map,a26a7b22b87f55e893b4681f5302df71,1,CAR,1.0,50.67472894137971,-125.28665435929021,-15.496278840433314,0.8948485851287842,1786699503275315097,-18.316317,3,False,47.77024138820699,5e12202dabe691ebb5a27d79efdab164,1,CAR,10.415193540081253,-150.99979830473492,-12.78838474068632,1786699503275337447,-18.293967,3,False,47.77024138820699,5e12202dabe691ebb5a27d79efdab164,1,CAR,10.415193540081253,-150.99979830473492,-12.78838474068632,1786699503293013794,-0.61762,-24.797445463474105,-151.80870339323133,-12.209638338163094,79.9966761456715,1786699503286530579,-7.100835,3.8888888359069824,1786699503298793199,5.161785,0.0,-1.5
